user_id,full_name,pan,pan_valid,aadhaar_last4,aadhaar_valid,aadhaar_premasked,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,income_valid,income_missing,dob_missing,signup_missing
USR58875,Meera Sidhu,HCMJJ4795S,True,9898,True,False,1987-04-22 00:00:00,Ludhiana,Punjab,30566.0,Farmer,2026-02-13 00:57:00,VERIFIED,LOW,True,False,False,False
USR58877,Advika Thakkar,SCRKJ9348S,True,7177,True,False,1986-04-28 22:49:33,Jalandhar,Punjab,-24834.0,Student,2025-12-22 00:00:00,VERIFIED,LOW,False,False,False,False
USR58882,Pavani Dugar,LEKWH4110K,True,7215,True,False,2007-05-02 00:00:00,Pune,Maharashtra,32136.0,Freelancer,2024-11-20 02:32:29,VERIFIED,LOW,True,False,False,False
USR58884,Aarnav Shankar,QYKHL8049Q,True,5939,True,False,1969-02-15 00:00:00,Lucknow,Uttar Pradesh,12113.0,Unemployed,2025-09-26 00:00:00,PENDING,MEDIUM,True,False,False,False
USR58885,Zaid Mittal,MNHIR4408V,True,0535,True,False,1999-10-24 00:00:00,Delhi,Delhi,25844.0,Gig Worker,2025-04-24 14:57:26,VERIFIED,LOW,True,False,False,False
USR58886,Xalak Kashyap,BRZSI1243V,True,3018,True,False,1965-03-11 00:00:00,Mumbai,Maharashtra,,Student,2024-06-25 16:46:52,VERIFIED,LOW,False,True,False,False
USR58893,Viraj Lal,LOSBX9196G,True,5211,False,False,1999-05-17 00:00:00,Pune,Maharashtra,,Unemployed,2024-08-09 00:00:00,VERIFIED,HIGH,False,True,False,False
USR58899,Kamala Choudhary,ZDMXE5004G,True,5642,False,True,1999-01-25 00:00:00,Bengaluru,Karnataka,10152.0,Student,2024-08-16 00:00:00,VERIFIED,HIGH,True,False,False,False
USR58902,Dominic Date,BJHMG5543W,True,6579,True,False,1996-07-01 00:00:00,Amritsar,Punjab,34671.0,Salaried,2025-02-19 00:00:00,VERIFIED,LOW,True,False,False,False
USR58904,Damini Baral,UFOQQ6735H,True,5825,False,False,1984-08-03 00:00:00,Hyderabad,Telangana,24599.0,Freelancer,2024-12-13 00:00:00,VERIFIED,LOW,True,False,False,False
USR58907,Mohini Lala,UKBSO5414D,True,3854,True,False,1979-12-16 05:46:47,Delhi,Delhi,27559.0,Farmer,2024-04-20 00:00:00,VERIFIED,LOW,True,False,False,False
USR58909,Timothy Bakshi,DLOQC5581I,True,4641,True,False,1985-04-02 18:54:00,Kolkata,West Bengal,9100.0,Farmer,2025-12-27 00:00:00,VERIFIED,HIGH,True,False,False,False
USR58914,Dalaja Prakash,SIWGG0729A,True,2119,True,False,2007-11-03 00:00:00,Ludhiana,Punjab,67191.0,Salaried,2026-03-24 00:00:00,VERIFIED,LOW,True,False,False,False
USR58915,Akshay Ratta,EMLSO4651T,True,5476,True,False,1977-02-25 00:00:00,Amritsar,Punjab,,Farmer,2024-06-25 00:00:00,VERIFIED,MEDIUM,False,True,False,False
USR58922,Rudra Badal,KSZCQ4093C,True,1057,True,False,,Amritsar,Punjab,35086.0,Salaried,2025-12-30 23:34:02,VERIFIED,LOW,True,False,True,False
USR58923,Harrison Dewan,KXDCP9112P,True,9384,True,False,1991-08-11 00:00:00,Jaipur,Rajasthan,65504.0,Student,2025-04-17 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR58934,Warjas Golla,VMKSP4385,False,3929,True,False,1970-07-26 23:53:44,Jaipur,Rajasthan,36366.0,Unemployed,2024-02-28 01:12:00,VERIFIED,LOW,True,False,False,False
USR58939,Nandini Chanda,YQASY7803D,True,3023,True,False,1976-10-05 00:00:00,Bengaluru,Karnataka,31300.0,Retired,2025-12-13 03:32:10,REJECTED,LOW,True,False,False,False
USR58940,Chandani Bumb,FBZOK2956P,True,2273,True,False,,Jalandhar,Punjab,14547.0,Business Owner,2025-02-26 00:00:00,VERIFIED,LOW,True,False,True,False
USR58941,Krisha Raman,DWYLP3760U,True,6526,True,False,2001-05-21 17:46:00,Ludhiana,Punjab,11747.0,Business Owner,2025-05-02 00:00:00,REJECTED,MEDIUM,True,False,False,False
USR58944,Fiyaz Sandhu,QXRFM2442C,True,8034,True,False,1988-12-30 00:00:00,Mumbai,Maharashtra,30595.0,Retired,2025-07-12 15:08:18,PENDING,LOW,True,False,False,False
USR58948,Ayaan Singhal,,False,8918,True,False,1965-08-08 00:00:00,Delhi,Delhi,12571.0,Business Owner,2024-06-14 00:00:00,VERIFIED,LOW,True,False,False,False
USR58949,Advika Parekh,PUSAR3582S,True,5352,True,False,1996-12-10 23:26:04,Jaipur,Rajasthan,-22823.0,Freelancer,2025-10-27 00:00:00,VERIFIED,MEDIUM,False,False,False,False
USR58950,Vritti Din,HHQRB7342,False,3716,True,False,1968-02-03 00:00:00,Delhi,Delhi,21115.0,Farmer,2024-08-12 00:00:00,PENDING,MEDIUM,True,False,False,False
USR58954,Warhi Korpal,QTVMP9539N,True,9397,True,False,1961-07-25 15:58:00,Jaipur,Rajasthan,25700.0,Farmer,2026-02-07 00:00:00,REJECTED,MEDIUM,True,False,False,False
USR58962,Naveen Chanda,UYOMR6874L,True,9513,True,False,1982-10-26 12:20:00,Jaipur,Rajasthan,10130.0,Salaried,2024-06-20 00:00:00,VERIFIED,HIGH,True,False,False,False
USR58967,Ojas Char,UDISY6378M,True,1091,True,False,1999-02-19 00:00:00,Bengaluru,Karnataka,-52985.0,Student,2025-08-16 00:00:00,VERIFIED,MEDIUM,False,False,False,False
USR58968,Joshua Kurian,ZYDMT0926B,True,9301,True,False,1978-02-08 03:08:01,Jalandhar,Punjab,39194.0,Freelancer,2025-10-11 00:00:00,REJECTED,MEDIUM,True,False,False,False
USR58969,Udarsh Basak,NQTTN0820Y,True,5723,True,False,1997-05-02 01:33:11,Jaipur,Rajasthan,21426.0,Retired,2025-03-03 07:26:00,VERIFIED,HIGH,True,False,False,False
USR58971,Rayaan Bera,XNJZI9391R,True,2257,False,True,,Delhi,Delhi,19052.0,Freelancer,2025-11-30 00:00:00,VERIFIED,LOW,True,False,True,False
USR58973,Raghav Datta,GWPSK1447Z,True,0254,True,False,1967-07-13 12:48:00,Mumbai,Maharashtra,31082.0,Unemployed,2024-06-06 16:28:00,VERIFIED,UNKNOWN,True,False,False,False
USR58979,Aadhya Bahl,UEKQU3592H,True,3044,True,False,1979-02-04 07:52:26,Delhi,Delhi,37700.0,Salaried,2024-12-05 15:34:35,VERIFIED,LOW,True,False,False,False
USR58980,Falak Khurana,RVYSO3309K,True,4642,True,False,1962-08-14 22:02:00,Jaipur,Rajasthan,30111.0,Unemployed,2024-12-12 12:51:00,VERIFIED,LOW,True,False,False,False
USR58981,Ekavir Varty,TXXVS5907P,True,9916,True,False,1986-10-02 00:00:00,Amritsar,Punjab,31219.0,Business Owner,2026-02-09 13:01:51,VERIFIED,LOW,True,False,False,False
USR58988,Ekaja Mand,YBEDS7480P,True,4266,True,False,1988-11-04 17:20:43,Lucknow,Uttar Pradesh,6886.0,Self Employed,2025-10-23 00:00:00,REJECTED,LOW,True,False,False,False
USR58991,Dhriti Roy,HUPGR5930R,True,0927,True,False,1960-08-24 00:00:00,Amritsar,Punjab,15268.0,Self Employed,2025-05-01 00:00:00,PENDING,UNKNOWN,True,False,False,False
USR58996,Abha Wagle,CKPAR2730K,True,1033,False,True,1961-09-10 00:00:00,Kolkata,West Bengal,24300.0,Unemployed,2024-09-15 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR58997,Charvi Sachdev,ESUAF8765Q,True,9947,True,False,1998-04-03 00:00:00,Kolkata,West Bengal,53127.0,Unemployed,2025-03-04 00:00:00,VERIFIED,LOW,True,False,False,False
USR58998,Hemangini Kale,NEXSU6592B,True,7415,True,False,1991-03-15 00:00:00,Jaipur,Rajasthan,18100.0,Business Owner,2025-07-11 09:02:00,VERIFIED,LOW,True,False,False,False
USR58999,Jack Baria,ZCQCO4023F,True,,False,False,1991-12-11 00:00:00,Lucknow,Uttar Pradesh,28800.0,Business Owner,,VERIFIED,LOW,True,False,False,True
USR59000,Nathaniel Shah,PXPXR6725X,True,0803,True,False,1978-04-15 00:00:00,Lucknow,Uttar Pradesh,26100.0,Farmer,2025-01-24 17:49:26,VERIFIED,LOW,True,False,False,False
USR59008,Azad Deo,LDILJ9044F,True,1807,True,False,1989-06-04 12:25:00,Ludhiana,Punjab,13481.0,Gig Worker,2025-05-01 00:00:00,VERIFIED,HIGH,True,False,False,False
USR59009,Ronith Bath,DSRYE3330Y,True,3622,True,False,1999-12-15 03:15:00,Bengaluru,Karnataka,,Retired,2024-12-06 15:00:00,VERIFIED,LOW,False,True,False,False
USR59010,Ayaan Nair,EVVBZ6842U,True,9975,True,False,1985-02-20 00:00:00,Delhi,Delhi,38350.0,Gig Worker,2024-05-04 15:48:19,REJECTED,HIGH,True,False,False,False
USR59012,Yashoda Jhaveri,FMDXQ0751G,True,4846,True,False,1978-01-21 00:00:00,Amritsar,Punjab,,Retired,2026-01-12 00:00:00,VERIFIED,HIGH,False,True,False,False
USR59016,Jagvi Dutt,DVICV4700,False,,False,False,1999-02-10 00:00:00,Ludhiana,Punjab,,Student,,VERIFIED,LOW,False,True,False,True
USR59017,Gaurav Cherian,TLGLV5998P,True,2783,True,False,2007-12-13 00:00:00,Ludhiana,Punjab,20636.0,Freelancer,2025-01-16 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59022,Suhani Chada,CFGZJ0741,False,6852,True,False,1990-12-07 00:00:00,Amritsar,Punjab,27955.0,Gig Worker,2025-02-15 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59027,Ira Lata,SPBRF2789O,True,,False,False,1984-03-31 06:03:19,Ludhiana,Punjab,,Salaried,2026-03-31 00:00:00,VERIFIED,LOW,False,True,False,False
USR59028,Brijesh Madan,FYVXZ8007O,True,6659,True,False,1981-11-19 05:07:36,Jalandhar,Punjab,15593.0,Gig Worker,2026-02-26 00:00:00,VERIFIED,LOW,True,False,False,False
USR59029,Aachal Sane,,False,3258,True,False,1990-03-03 04:22:21,Ludhiana,Punjab,21988.0,Student,2025-12-16 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59031,Bhanumati Srivastava,DMCHW8280G,True,4095,True,False,1997-09-21 00:00:00,Bengaluru,Karnataka,37625.0,Gig Worker,2025-03-11 00:00:00,VERIFIED,LOW,True,False,False,False
USR59039,Ikbal Garg,EXAKW2215D,True,0633,True,False,2007-02-13 13:28:14,Delhi,Delhi,88502.0,Freelancer,2025-11-10 00:00:00,VERIFIED,LOW,True,False,False,False
USR59047,Onkar Shan,HPESZ7999U,True,0078,False,False,1968-09-26 17:39:00,Mumbai,Maharashtra,107848.0,Salaried,2025-12-19 02:21:00,VERIFIED,LOW,True,False,False,False
USR59049,Dalbir Kannan,XZOXR8762W,True,2064,True,False,1997-06-28 00:00:00,Ludhiana,Punjab,18461.0,Self Employed,2026-02-10 00:00:00,PENDING,UNKNOWN,True,False,False,False
USR59052,Leena Din,,False,8559,True,False,1997-05-18 00:00:00,Jaipur,Rajasthan,32000.0,Unemployed,2025-06-24 00:00:00,VERIFIED,LOW,True,False,False,False
USR59053,Orinder Chatterjee,GVKUM5136G,True,6643,False,False,1995-06-11 00:00:00,Delhi,Delhi,23600.0,Student,2025-12-12 00:00:00,VERIFIED,LOW,True,False,False,False
USR59055,Anay Chawla,,False,0558,False,False,1966-02-12 18:43:56,Bengaluru,Karnataka,-30656.0,Freelancer,,VERIFIED,LOW,False,False,False,True
USR59057,Aarna Gupta,NLGLF7232B,True,3882,True,False,1981-05-22 01:52:00,Ludhiana,Punjab,24631.0,Self Employed,2024-05-22 00:00:00,PENDING,LOW,True,False,False,False
USR59063,Chaaya Lad,JZWUT1781U,True,,False,False,1994-06-14 00:00:00,Ludhiana,Punjab,18700.0,Gig Worker,2025-11-29 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59068,Qabil Vala,DMZXX4350Y,True,9809,True,False,1987-02-10 17:08:38,Kolkata,West Bengal,-32239.0,Salaried,,VERIFIED,LOW,False,False,False,True
USR59070,Pallavi Khanna,UTKGU3292I,True,4811,True,False,1999-05-01 00:00:00,Bengaluru,Karnataka,,Salaried,2025-10-04 00:00:00,VERIFIED,LOW,False,True,False,False
USR59071,Laksh Pingle,NAOCB9634E,True,3093,True,False,1994-07-11 00:00:00,Mumbai,Maharashtra,24640.0,Gig Worker,2025-05-19 17:37:00,VERIFIED,HIGH,True,False,False,False
USR59079,Nachiketkhalsa,,False,4072,True,False,1979-12-02 00:00:00,Jaipur,Rajasthan,22258.0,Salaried,2024-11-13 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59081,Abeer Bhat,RBMWB3980K,True,8046,True,False,2004-10-06 18:04:00,Chennai,Tamil Nadu,,Business Owner,2024-10-15 18:57:01,VERIFIED,LOW,False,True,False,False
USR59088,Megha Sachdeva,UETOL7388R,True,6831,True,False,2004-10-16 01:47:00,Amritsar,Punjab,,Business Owner,2024-08-14 00:00:00,PENDING,MEDIUM,False,True,False,False
USR59090,Ranveeramble,XQLOW9433P,True,6442,False,False,1965-02-14 00:00:00,Ludhiana,Punjab,9306.0,Gig Worker,2025-08-17 00:00:00,VERIFIED,HIGH,True,False,False,False
USR59094,Hemal Garg,WLLYA8951A,True,4211,True,False,1998-12-05 00:00:00,Delhi,Delhi,27178.0,Student,2025-12-18 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59095,Lavanya Vala,PGGYS7139V,True,3560,True,False,1986-09-16 00:00:00,Mumbai,Maharashtra,35700.0,Self Employed,2025-05-10 00:00:00,PENDING,LOW,True,False,False,False
USR59099,Nitesh Kurian,ASTTJ5954D,True,0949,True,False,1991-11-10 00:00:00,Kolkata,West Bengal,,Unemployed,2025-09-27 00:00:00,PENDING,LOW,False,True,False,False
USR59100,Kalpit Aurora,MLWSA0317R,True,1737,True,False,1963-02-20 00:00:00,Hyderabad,Telangana,12225.0,Self Employed,2025-02-21 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59107,Damini Garde,WBIDJ9058P,True,3107,True,False,1992-04-22 08:43:59,Jalandhar,Punjab,,Freelancer,2025-08-06 00:00:00,VERIFIED,LOW,False,True,False,False
USR59113,Leela Basak,JOXXF5338X,True,1384,True,False,,Lucknow,Uttar Pradesh,22451.0,Salaried,2026-03-09 00:00:00,VERIFIED,LOW,True,False,True,False
USR59114,Pooja Savant,PIZMD0855Y,True,8784,False,False,1961-09-19 16:27:43,Lucknow,Uttar Pradesh,35808.0,Student,2026-03-16 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59116,Alka Kanda,,False,0039,True,False,1986-02-07 00:00:00,Mumbai,Maharashtra,30559.0,Salaried,2024-03-01 00:00:00,PENDING,MEDIUM,True,False,False,False
USR59121,Naksh Issac,FMLAG1034C,True,,False,False,1965-02-10 00:00:00,Ludhiana,Punjab,20300.0,Unemployed,2024-10-16 00:00:00,REJECTED,LOW,True,False,False,False
USR59122,Adweta Biswas,OVKNT9899F,True,6148,True,False,1982-10-26 08:38:27,Mumbai,Maharashtra,26242.0,Freelancer,2024-09-30 00:09:14,VERIFIED,MEDIUM,True,False,False,False
USR59123,Rehaan Dugar,DQUFO1816R,True,3769,True,False,2001-12-01 00:00:00,Bengaluru,Karnataka,27249.0,Student,2025-06-13 00:00:00,REJECTED,LOW,True,False,False,False
USR59129,Unnati Lad,YMVGV0580N,True,2463,False,True,1964-04-29 06:00:28,Hyderabad,Telangana,8860.0,Unemployed,2024-02-23 00:00:00,VERIFIED,HIGH,True,False,False,False
USR59133,Elijah Kota,ZOOPU3309F,True,0261,True,False,1982-03-24 00:00:00,Hyderabad,Telangana,48717.0,Business Owner,2025-11-25 00:00:00,VERIFIED,LOW,True,False,False,False
USR59138,Naksh Khurana,HANXA0609O,True,,False,False,1976-03-07 00:00:00,Bengaluru,Karnataka,28200.0,Unemployed,2024-10-04 06:56:47,VERIFIED,LOW,True,False,False,False
USR59139,Bhavika Jhaveri,GGUIJ4167O,True,1208,True,False,1982-05-14 00:00:00,Mumbai,Maharashtra,19163.0,Student,2025-08-23 00:00:00,VERIFIED,LOW,True,False,False,False
USR59145,Ekantika Trivedi,GOVRE6377D,True,9947,True,False,1998-02-16 00:00:00,Pune,Maharashtra,26315.0,Retired,2025-06-10 22:00:49,VERIFIED,LOW,True,False,False,False
USR59147,Upadhriti Goyal,LTWIA1304M,True,6572,True,False,1995-03-23 17:52:07,Chennai,Tamil Nadu,20280.0,Farmer,2024-01-22 00:00:00,VERIFIED,HIGH,True,False,False,False
USR59149,Balhaar Sen,HZOZO2737K,True,9584,True,False,1993-04-30 07:38:11,Mumbai,Maharashtra,28084.0,Freelancer,2026-03-14 00:00:00,VERIFIED,LOW,True,False,False,False
USR59160,Jagrati Nagarajan,JUMWB4307L,True,,False,False,2001-02-04 04:31:26,Jalandhar,Punjab,17300.0,Business Owner,2024-07-07 00:00:00,VERIFIED,LOW,True,False,False,False
USR59161,Ati Radhakrishnan,CCFKT1914G,True,7997,True,False,,Lucknow,Uttar Pradesh,44510.0,Retired,2024-07-31 00:00:00,VERIFIED,MEDIUM,True,False,True,False
USR59165,Ojasvi Sarna,CBDZK1408J,True,5448,True,False,1986-10-25 17:03:00,Delhi,Delhi,25054.0,Retired,2025-04-24 00:00:00,REJECTED,MEDIUM,True,False,False,False
USR59168,Advika Dayal,VKZTU0665,False,6068,True,False,,Jaipur,Rajasthan,56815.0,Salaried,2025-05-04 14:23:00,VERIFIED,MEDIUM,True,False,True,False
USR59169,Ayushman Kota,QOYBW3972D,True,2762,True,False,1996-07-11 00:00:00,Bengaluru,Karnataka,57948.0,Student,2026-02-11 00:00:00,VERIFIED,LOW,True,False,False,False
USR59175,Ansh Virk,AMBPC6856J,True,6413,True,False,1972-03-27 20:01:00,Mumbai,Maharashtra,16030.0,Student,2025-02-13 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59176,Omkaar Rattan,,False,0048,True,False,1975-11-01 17:37:26,Mumbai,Maharashtra,15500.0,Self Employed,2024-12-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR59177,Vasatika Loke,GFLKI7850B,True,,False,False,,Kolkata,West Bengal,-24151.0,Unemployed,2026-03-22 18:02:30,VERIFIED,MEDIUM,False,False,True,False
USR59178,Harrison Taneja,MQZTV3105D,True,3224,False,False,1997-04-30 00:00:00,Delhi,Delhi,10482.0,Retired,2024-01-28 00:00:00,PENDING,UNKNOWN,True,False,False,False
USR59181,Benjamin Bora,JVZVP1205A,True,9702,True,False,1991-07-13 00:00:00,Mumbai,Maharashtra,22967.0,Student,2025-02-19 07:45:22,REJECTED,MEDIUM,True,False,False,False
USR59184,Amaira Mutti,HGXVE9003E,True,,False,False,1966-09-20 10:46:24,Pune,Maharashtra,,Gig Worker,2026-02-07 00:00:00,VERIFIED,LOW,False,True,False,False
USR59189,Nisha G0Kha1E,,False,5529,True,False,1961-08-20 00:00:00,Kolkata,West Bengal,67965.0,Retired,2025-07-17 00:00:00,VERIFIED,LOW,True,False,False,False
USR59196,Netra Tata,EVFKL5320N,True,1480,True,False,2002-07-01 00:00:00,Lucknow,Uttar Pradesh,23200.0,Unemployed,2026-02-21 00:00:00,VERIFIED,LOW,True,False,False,False
USR59202,Anjali Dara,HOHBX2568Q,True,7326,True,False,1998-10-21 00:00:00,Amritsar,Punjab,,Self Employed,2025-11-23 00:00:00,VERIFIED,LOW,False,True,False,False
USR59203,Dayita Nayak,GORAU5122B,True,,False,False,1981-04-12 00:00:00,Jalandhar,Punjab,40538.0,Salaried,2024-08-25 00:00:00,VERIFIED,HIGH,True,False,False,False
USR59206,Zinal Panchal,TCKPZ2536J,True,2544,True,False,1964-04-02 00:00:00,Lucknow,Uttar Pradesh,18332.0,Unemployed,2025-03-13 20:32:00,VERIFIED,LOW,True,False,False,False
USR59207,Bina Lal,QFXTT3856E,True,2783,True,False,2006-09-27 05:47:00,Jaipur,Rajasthan,-13659.0,Freelancer,2025-08-20 22:38:00,VERIFIED,LOW,False,False,False,False
USR59208,Abhiram Pingle,SXJNL3130J,True,5845,True,False,,Hyderabad,Telangana,27400.0,Student,2024-08-02 00:00:00,VERIFIED,LOW,True,False,True,False
USR59215,Chavvi Ratta,WVENP7228N,True,2535,False,True,1973-03-16 05:56:00,Jalandhar,Punjab,53300.0,Freelancer,2025-11-24 23:09:24,VERIFIED,LOW,True,False,False,False
USR59216,Tanveer Kunda,VYREQ5927J,True,2525,False,True,1969-02-01 06:47:40,Jalandhar,Punjab,,Business Owner,2026-02-20 00:00:00,PENDING,LOW,False,True,False,False
USR59217,Ekaja Garde,TOLKM1495,False,,False,False,1964-04-04 03:09:48,Jalandhar,Punjab,-21553.0,Gig Worker,2024-12-16 15:00:27,VERIFIED,LOW,False,False,False,False
USR59219,Harsh Amble,HLRZD1910,False,5037,False,True,1980-08-19 15:52:21,Amritsar,Punjab,53429.0,Gig Worker,2024-09-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR59225,Ladli Raman,XFPMR6121R,True,2526,True,False,1990-08-19 04:36:07,Kolkata,West Bengal,,Salaried,2025-09-12 17:57:52,VERIFIED,HIGH,False,True,False,False
USR59231,Ekantikagrewal,,False,1621,True,False,1963-11-14 00:00:00,Chennai,Tamil Nadu,119453.0,Student,2024-11-11 23:03:00,VERIFIED,MEDIUM,True,False,False,False
USR59233,Balvan Sood,LVRXA6452J,True,2098,True,False,1979-06-28 00:00:00,Pune,Maharashtra,43067.0,Freelancer,2025-01-14 00:00:00,VERIFIED,LOW,True,False,False,False
USR59234,Avi Mukherjee,RXNUB1451T,True,5504,True,False,1973-03-10 04:52:43,Kolkata,West Bengal,44499.0,Self Employed,2025-04-27 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59235,Chakrika Dhaliwal,PMGOT3097V,True,8837,True,False,1979-05-05 00:00:00,Hyderabad,Telangana,46119.0,Salaried,2024-06-25 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59240,Ronith Kumer,ACSVU5359U,True,0987,True,False,,Jaipur,Rajasthan,25078.0,Freelancer,2025-10-24 08:45:54,VERIFIED,MEDIUM,True,False,True,False
USR59244,Ronith Krish,INDWZ3662Y,True,5778,False,False,2000-07-10 00:00:00,Amritsar,Punjab,15860.0,Farmer,2024-04-03 00:00:00,VERIFIED,LOW,True,False,False,False
USR59246,Kiaan Dora,KZYPW7489J,True,,False,False,1992-02-14 00:00:00,Lucknow,Uttar Pradesh,41359.0,Gig Worker,2025-03-28 00:00:00,REJECTED,LOW,True,False,False,False
USR59247,Advika Sur,NUNZD4032W,True,3070,True,False,1984-12-24 00:00:00,Hyderabad,Telangana,29051.0,Retired,,PENDING,LOW,True,False,False,True
USR59251,Ekavir Dugar,XPKXB7432N,True,9270,True,False,1963-03-13 00:00:00,Jaipur,Rajasthan,26700.0,Self Employed,2025-06-07 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59252,Kavya Luthra,CXNKN1169U,True,4973,True,False,1990-03-15 00:00:00,Jaipur,Rajasthan,13525.0,Business Owner,2024-09-27 00:00:00,REJECTED,LOW,True,False,False,False
USR59257,Samuel Ray,WGLMQ6464T,True,3109,False,True,1970-08-25 00:00:00,Lucknow,Uttar Pradesh,-34294.0,Gig Worker,2026-03-14 12:34:59,VERIFIED,HIGH,False,False,False,False
USR59261,Varsha Madan,ZHZWQ8995,False,8507,True,False,1991-03-03 01:54:25,Delhi,Delhi,,Salaried,2025-04-22 00:00:00,VERIFIED,MEDIUM,False,True,False,False
USR59264,Irya Ratta,QCWNP49940,False,9195,True,False,1999-01-09 00:00:00,Lucknow,Uttar Pradesh,59063.0,Freelancer,2024-11-05 12:37:45,VERIFIED,MEDIUM,True,False,False,False
USR59265,Gaurang Sehgal,IVXBI3039Z,True,9228,True,False,1973-06-12 00:00:00,Bengaluru,Karnataka,41097.0,Farmer,2024-04-30 00:00:00,VERIFIED,HIGH,True,False,False,False
USR59266,Nidhi Kapur,NPSAU5239O,True,7852,True,False,1971-06-09 00:00:00,Chennai,Tamil Nadu,32218.0,Retired,2025-10-16 00:00:00,VERIFIED,LOW,True,False,False,False
USR59268,Udant Char,HYGQC0692K,True,1476,True,False,,Chennai,Tamil Nadu,52343.0,Gig Worker,2025-10-03 00:00:00,VERIFIED,MEDIUM,True,False,True,False
USR59270,Ishani Krishna,NQEQT7144M,True,9391,True,False,1993-10-31 00:00:00,Hyderabad,Telangana,12548.0,Freelancer,2024-09-20 16:32:33,VERIFIED,HIGH,True,False,False,False
USR59271,Balhaar Bakshi,BKYDB0721L,True,6080,True,False,1970-07-28 19:56:44,Lucknow,Uttar Pradesh,29902.0,Gig Worker,2025-12-30 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59272,Lavanya Sandhu,TDHUQ1944M,True,4173,True,False,1972-10-10 00:00:00,Lucknow,Uttar Pradesh,14046.0,Freelancer,2024-04-28 06:12:31,VERIFIED,UNKNOWN,True,False,False,False
USR59274,Daksh Thakkar,,False,1760,True,False,1993-03-03 02:36:39,Chennai,Tamil Nadu,36050.0,Unemployed,2024-10-16 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR59277,Nathaniel Chad,MQXYX9434A,True,3106,True,False,1976-03-08 00:00:00,Hyderabad,Telangana,18541.0,Student,2025-10-24 00:00:00,VERIFIED,LOW,True,False,False,False
USR59282,0Mkaar Murthy,DFMOL4940E,True,7840,True,False,,Hyderabad,Telangana,30623.0,Gig Worker,2024-10-16 00:00:00,REJECTED,MEDIUM,True,False,True,False
USR59285,Osha Sarma,YXNQV0693D,True,1119,True,False,1971-03-03 00:00:00,Jaipur,Rajasthan,43736.0,Self Employed,2024-05-07 09:57:00,PENDING,LOW,True,False,False,False
USR59293,Onveer Gala,PUWCJ1322J,True,8697,False,False,1974-12-04 00:00:00,Hyderabad,Telangana,-44670.0,Salaried,2024-06-21 00:00:00,VERIFIED,LOW,False,False,False,False
USR59296,Vasudha Vohra,ROCNW2645V,True,4601,True,False,1980-09-29 09:31:12,Ludhiana,Punjab,35025.0,Gig Worker,2026-02-13 00:00:00,VERIFIED,LOW,True,False,False,False
USR59300,Ridhi Dugal,ADCCK8560K,True,6913,False,False,1980-08-17 00:00:00,Lucknow,Uttar Pradesh,22325.0,Salaried,2025-04-29 01:20:28,PENDING,LOW,True,False,False,False
USR59301,Vanya Choudhry,KPNGQ1735N,True,5721,True,False,1988-06-29 09:57:12,Chennai,Tamil Nadu,20570.0,Self Employed,2025-12-28 00:00:00,PENDING,LOW,True,False,False,False
USR59306,Unnati Apte,CLQKI7605Q,True,1217,False,True,1993-01-07 00:00:00,Lucknow,Uttar Pradesh,67149.0,Retired,2026-01-02 17:24:00,VERIFIED,MEDIUM,True,False,False,False
USR59309,Sudiksha Raghavan,UKLHP7381Y,True,7140,False,False,1998-12-24 00:00:00,Hyderabad,Telangana,35100.0,Self Employed,2025-12-27 00:00:00,VERIFIED,LOW,True,False,False,False
USR59310,Aishani Nazareth,,False,8233,True,False,1970-03-07 00:00:00,Jaipur,Rajasthan,56969.0,Salaried,,VERIFIED,MEDIUM,True,False,False,True
USR59315,Yasti Suri,SVKNF0708X,True,2831,False,False,1973-02-26 00:00:00,Lucknow,Uttar Pradesh,19234.0,Retired,2024-05-12 00:00:00,VERIFIED,LOW,True,False,False,False
USR59316,Prisha Chander,XHBKR5403M,True,8969,True,False,1994-02-03 00:00:00,Ludhiana,Punjab,13300.0,Unemployed,2026-03-07 00:00:00,VERIFIED,LOW,True,False,False,False
USR59318,Bishakha Gade,UUECO5680S,True,,False,False,1978-01-14 03:32:22,Ludhiana,Punjab,38248.0,Self Employed,2024-11-30 00:00:00,VERIFIED,LOW,True,False,False,False
